rowid,mapURL
259,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20-%20b%C3%A1nh%20canh%20cua%20c%C3%B4%20%C4%90i%E1%BB%87p&query_place_id=ChIJWXrPGwAvdTERQjZ9OIRaIuw
260,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20B%C3%B2%20Gia%20Truy%E1%BB%81n%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJDYwmRBcvdTERqeVI-SKk97A
261,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20B%C3%B2%20Nh%C6%B0%20%C3%9D&query_place_id=ChIJkXr3JRcvdTERu5Rs-V8YTlE
262,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20%C4%90%E1%BB%A9c%20L%C3%B9n&query_place_id=ChIJN5kmHQApdTERjnVFZ_fNZeU
263,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Nghi%E1%BB%87n&query_place_id=ChIJ4Vx2APEvdTERqwraSdo0k7M
264,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Ti%C3%AAu%20Ch%C3%BA%20D%C5%A9ng&query_place_id=ChIJ_TUtegwvdTER_wwc7YKXwqE
265,https://www.google.com/maps/search/?api=1&query=PIZZA%20PAOLO&query_place_id=ChIJK8GShlIvdTERNZ3BbAW_zaA
266,https://www.google.com/maps/search/?api=1&query=Bot%20chien&query_place_id=ChIJkzIVHJsvdTERURh3rFaTAT0
267,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%BAn%20Gi%C3%B2%20Heo%20H%C3%B3c%20M%C3%B4n&query_place_id=ChIJ9TIOIBAvdTEROYViVWqDmzs
268,https://www.google.com/maps/search/?api=1&query=X%C3%B4i%20H%C3%A0%20Dung&query_place_id=ChIJxSCpJkEvdTERKDWNvc5lWsY
269,https://www.google.com/maps/search/?api=1&query=%E8%B6%8A%E5%8D%97%E8%83%A1%E5%BF%97%E6%98%8E%E5%B8%82&query_place_id=ChIJh7gyHYIvdTERhxSGw_aIrXM
270,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Tr%C3%A2m&query_place_id=ChIJvzOxp5svdTERqHBvJyGbR8k
271,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20ph%E1%BB%9F%20C%C3%B4%20T%C6%B0&query_place_id=ChIJo4G6_RAvdTERuaqbF563k8Q
272,https://www.google.com/maps/search/?api=1&query=M%C3%AC%20Ramen%20Udon%20Nh%E1%BA%ADt%20B%E1%BA%A3n&query_place_id=ChIJd-sTyj4vdTERHJJCwy1fLOg
273,https://www.google.com/maps/search/?api=1&query=Thanh%20Thuy%20Hotel&query_place_id=ChIJBVkpjT8vdTERyfwiq3Zdvyo
274,https://www.google.com/maps/search/?api=1&query=Bookworm's%20Coffee&query_place_id=ChIJtaR7ShYvdTERO7Lk_NuHdnU
275,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%26%20H%E1%BB%A7%20t%C3%ADu%20b%C3%B2%20vi%C3%AAn%20g%C3%A2n&query_place_id=ChIJyco8lIUvdTERSuVNzxYkW-A
276,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20G%E1%BB%8Fi%20G%C3%A0%20Nikita&query_place_id=ChIJfxWL6l8vdTERsuoAM9JVR4c
277,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20b%C3%B2%20Duy%20M%E1%BA%ADp&query_place_id=ChIJL1jRx6UvdTERp0EGx4oGvig
278,https://www.google.com/maps/search/?api=1&query=B%E1%BB%99t%20chi%C3%AAn%20%C3%B4ng%20gi%C3%A0&query_place_id=ChIJE1zGo5svdTERJpzTBf3qh9M
279,https://www.google.com/maps/search/?api=1&query=%C4%90i%E1%BB%83m%20T%C3%A2m%20134&query_place_id=ChIJH0Cc2z8vdTERLtK3LczaXRw
280,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20167%20B%C3%B9i%20Vi%E1%BB%87n&query_place_id=ChIJt5DirYIvdTERBgfjFUjRZKI
281,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Canh%20Cua&query_place_id=ChIJ4Q2pg7gvdTER0lrSTtuxFhI
282,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20B%C3%AC%20C%C3%B4%20Thi%E1%BB%87t%20-%20C%E1%BB%ADa%20B%E1%BA%AFc&query_place_id=ChIJmalROQAvdTEROpffx6KT8xk
283,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20T%C3%ADa%20Lia&query_place_id=ChIJlZnio9gudTER5Gb1bOAuPJA
284,https://www.google.com/maps/search/?api=1&query=T%E1%BB%B1%20C%C3%A1%20Vi%C3%AAn%20Chi%C3%AAn%20N%C6%B0%E1%BB%9Bc%20M%E1%BA%AFm&query_place_id=ChIJ5VE3uR4vdTERImhWtZDSY80
285,https://www.google.com/maps/search/?api=1&query=BB%20Restaurant%20%7C%20Nh%C3%A0%20H%C3%A0ng%20Qu%E1%BA%ADn%201%20%7C%20%C4%90%E1%BA%B7t%20ti%E1%BB%87c%20Qu%E1%BA%ADn%201&query_place_id=ChIJPZxk9QYvdTER572kEFw_gh4
286,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20G%C3%A0%20X%E1%BB%91i%20M%E1%BB%A1%20-%205T%20BOX&query_place_id=ChIJdU1XIqQvdTERCnonFX6WGy4
287,https://www.google.com/maps/search/?api=1&query=Chocolate%20Figo%20-%20Vietnamese%20Chocolate&query_place_id=ChIJLWzl90oodTERuHDMtJ4UGLQ
288,https://www.google.com/maps/search/?api=1&query=Deliany%20Nguy%E1%BB%85n%20Tr%C3%A3i&query_place_id=ChIJUeX1tRQvdTERv50HbTeVjFo
289,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Tre%20Xanh&query_place_id=ChIJL-eUq2ovdTERfu1AB5pfcq0
290,https://www.google.com/maps/search/?api=1&query=T%C3%A0u%20h%C5%A9%20%C4%91%C3%A1%20-%20b%C3%B2%20b%C3%ADa%20Tr%C6%B0%C6%A1ng%20%C4%90%E1%BB%8Bnh&query_place_id=ChIJkWvzxD4vdTERGqX29gPxYEA
291,https://www.google.com/maps/search/?api=1&query=Ph%C3%A1%20L%E1%BA%A5u%20B%C3%B2&query_place_id=ChIJYQWzDAAvdTERArBaw-zHaZ0
292,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%B7c%20S%E1%BA%A3n%20B%C3%BAn%20Th%E1%BB%8Bt%20N%C6%B0%E1%BB%9Bng%20%26%20B%C3%BAn%20Th%E1%BB%8Bt%20X%C3%A0o&query_place_id=ChIJU9ziW3UvdTER_nZOKhpGJBY
293,https://www.google.com/maps/search/?api=1&query=V%E1%BB%8B%20Ph%E1%BB%9F&query_place_id=ChIJY3JIPAAvdTERTleWDOaVLQo
294,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Lai%20Rai%20Ph%E1%BB%91&query_place_id=ChIJU3aISrUpdTERsXlj4v0t1v4
295,https://www.google.com/maps/search/?api=1&query=Chay%20b%C3%A1nh%20mi%2017k&query_place_id=ChIJ779hJwAvdTERdFXkt8FnDfU
296,https://www.google.com/maps/search/?api=1&query=T%C3%A0u%20h%E1%BB%A7%20Minh&query_place_id=ChIJU2_7xD4vdTER49qcE-Mb9gw
297,https://www.google.com/maps/search/?api=1&query=%C3%94ng%20Otis%20Lounge%2C%20Wine%20%26%20Travel&query_place_id=ChIJRUwLPgYpdTERMCqbca8vjsM
298,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20X%C3%ADu%20m%E1%BA%A1i%20Nha%20Trang&query_place_id=ChIJ90zYVwApdTER3oWD1yE0A1U
299,https://www.google.com/maps/search/?api=1&query=Akaitayo%20Shushi&query_place_id=ChIJ9YX7KEcvdTERA3I2j0VGsEA
300,https://www.google.com/maps/search/?api=1&query=Central%20Restaurant&query_place_id=ChIJ6xXIOwAvdTEReYFFG4G3wpI
301,https://www.google.com/maps/search/?api=1&query=H%E1%BB%93ng%20G%E1%BB%8Fi%20cu%E1%BB%91n%20t%C3%B4m%20th%E1%BB%8Bt&query_place_id=ChIJN1JwIMIvdTERpKdQBFUftvk
302,https://www.google.com/maps/search/?api=1&query=Haji%20Osmal%20Restaurant&query_place_id=ChIJdY8_ID8vdTERAkJULLsyGAM
303,https://www.google.com/maps/search/?api=1&query=M%C3%AC%20Qu%E1%BA%A3ng%20Trang&query_place_id=ChIJQWs_FQAvdTERRL-Mszunw-w
304,https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20-%20C%C6%A1m%20Tr%C6%B0a%20V%C4%83n%20Ph%C3%B2ng%20Q1&query_place_id=ChIJ6RlGOgAvdTERkW7ZRaWV48o
305,https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20ng%C3%A3%20t%C6%B0&query_place_id=ChIJJ8O50gAvdTERGKWLPSQWuio
306,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20gia%20%C4%91%C3%ACnh&query_place_id=ChIJUT4QuMovdTERJNf8FxNa02A
307,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20Thanh%20Th%E1%BA%A3o&query_place_id=ChIJH0nW8SYvdTERSCBIuzuNQR8
308,https://www.google.com/maps/search/?api=1&query=Kiwami%3A%20Ramen%20%26%20Gyoza%20Bar%20(Pasteur)&query_place_id=ChIJmUGXL6UvdTEREhcYVO0wxcI
309,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Hi%E1%BB%81n&query_place_id=ChIJ_xBREDMvdTERU-7rbyeAwyY
310,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20107&query_place_id=ChIJFSMjLUEvdTER2CaJib3BzSs
311,https://www.google.com/maps/search/?api=1&query=Good%20Morning%20Vietnam%20-%20Italian%20Restaurant%20Coffee%20Pizzeria&query_place_id=ChIJtZ5PqekvdTER2Cjhf27iEZ4
312,https://www.google.com/maps/search/?api=1&query=Blue%20Diamond%20Restaurant&query_place_id=ChIJ5WlvlHAvdTERQA6LOvmwTP0
313,https://www.google.com/maps/search/?api=1&query=5Wine%20Eatery%20%26%20Wine%20Library&query_place_id=ChIJl_ovVyIvdTERUQDuob4KGjQ
314,https://www.google.com/maps/search/?api=1&query=Namaste%20India%20Restaurant&query_place_id=ChIJNahoOBYvdTERLNWcLhC3ehA
315,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C6%A1m%20gia%20truy%E1%BB%81n&query_place_id=ChIJ3X8iXQAvdTER4NBEkAG_0ZI
316,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20Ngon%20l%E1%BA%AFm&query_place_id=ChIJrd7UNgAvdTERR--Uwrqx-Q8
317,https://www.google.com/maps/search/?api=1&query=Zion%20Sky%20Lounge%20and%20Dining&query_place_id=ChIJzT5GAK8vdTERX5qsow6unI8
318,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Bento%20G%E1%BA%A5u%20%C4%90en%20-%20K%C3%BD%20Con%20-%20Qu%E1%BA%ADn%201&query_place_id=ChIJZ6rRCOgvdTERCB8krNO5vKE
319,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20l%E1%BB%81%20%C4%91%C6%B0%E1%BB%9Dng&query_place_id=ChIJD7B1VwAvdTER0wRcyDc0_I8
320,https://www.google.com/maps/search/?api=1&query=GoGi%20House&query_place_id=ChIJfaqPrpsvdTERLlrNfiLaXg8
321,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Cu%E1%BB%91n%20Nhi&query_place_id=ChIJd5zgdRcvdTERxHJdVIPQDiw
322,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20-%20B%C3%B2%20Kho%20Ch%E1%BB%8B%20T%C6%B0%C6%A1i&query_place_id=ChIJWww6qREvdTERTVf85l55WrI
323,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20V%C3%A2n%2FBeef%20Noodle%20Soup&query_place_id=ChIJv2PxVVYvdTERvvEkU_n_PhM
324,https://www.google.com/maps/search/?api=1&query=Aburi-EN%20(Pasteur)%20Level%201&query_place_id=ChIJ0bxLjdUvdTERUkTdYrjWGTA
325,https://www.google.com/maps/search/?api=1&query=Chimico%3A%20%E1%BA%A8m%20Th%E1%BB%B1c%20H%C3%A0n%20Vi%E1%BB%87t&query_place_id=ChIJc1QXBmsvdTERI3b2yCfDR1c
326,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20B%E1%BA%AFc%20162&query_place_id=ChIJ1SnXAhEvdTERVZjsJDXzWDA
327,https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%C3%AC%20S%C6%B0%E1%BB%9Dn%20Kho%20Tri%E1%BB%81u%20Ch%C3%A2u&query_place_id=ChIJ_4_w-kcvdTERubimfbm65rA
328,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20H%E1%BA%A3i%20S%E1%BA%A3n%20Qu%E1%BA%ADn%201%20%7C%20K%20Seafoods&query_place_id=ChIJb6OA-o4vdTERVphsRnCkRYQ
329,https://www.google.com/maps/search/?api=1&query=G%C3%A0%20Ta%20Qu%E1%BA%A3ng%20Nam&query_place_id=ChIJDUudm00vdTERbmIDeDMr1EE
330,https://www.google.com/maps/search/?api=1&query=B%E1%BB%99t%20chi%C3%AAn%20137%20Tr%E1%BA%A7n%20%C4%90%C3%ACnh%20Xu&query_place_id=ChIJZfd-7K8vdTER65yB-bsTg7Q
331,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20g%C3%B3c%20h%E1%BA%BBm&query_place_id=ChIJYfCTCgApdTERhXJveKxRweY
332,https://www.google.com/maps/search/?api=1&query=Queen%20-%20%ED%80%B8&query_place_id=ChIJP1tE1mYvdTERvtFcx403aLw
333,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20v%C4%83n%20ph%C3%B2ng&query_place_id=ChIJNWVTMQ8vdTERtj2ejTG5QPw
334,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Chi&query_place_id=ChIJm1JW1xkvdTER-CUzAsPcW1c
335,https://www.google.com/maps/search/?api=1&query=156%20Z%E1%BB%A9t&query_place_id=ChIJjZ_FLUovdTEREfrNX5uSSTk
336,https://www.google.com/maps/search/?api=1&query=Coco%20%C3%81%20Restaurant&query_place_id=ChIJU63_j5kvdTERmEQwbHYREpA
337,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20G%C3%A0%20L%C3%A1%20%C3%89%20A%20H%C3%A0o&query_place_id=ChIJF0_5TGgvdTERy35VQw0iBFE
338,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20g%C3%A0%20D%C3%AC%20Hoa&query_place_id=ChIJl8maGq0vdTERv24fu0rYTlM
339,https://www.google.com/maps/search/?api=1&query=Bun%20Mang%20Vit%20Co%20Tam&query_place_id=ChIJN8VqGwAvdTERunFubB3bNs0
340,https://www.google.com/maps/search/?api=1&query=Musa%20Karim%20Halal%20Restaurant&query_place_id=ChIJ1ZeD4D4vdTERbng26bds1Mg
341,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Quen&query_place_id=ChIJg9rfD4EvdTER5iNJotpicfI
342,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Oanh&query_place_id=ChIJ39a7yDgvdTERejRAW4v7l58
343,https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Mi%C3%AAn%20Qu%C3%A1n&query_place_id=ChIJW-nnSv4vdTERm6grE67iWaI
344,https://www.google.com/maps/search/?api=1&query=POT%20AU%20PHO%20by%20ANAN&query_place_id=ChIJQfXuDQAvdTERRuUR8Xuwujw
345,https://www.google.com/maps/search/?api=1&query=c%C6%A1m%20T%E1%BA%A5m%20Ba%20Qu%C3%A9&query_place_id=ChIJnU2UbLUpdTERNPoopBMqj_w
346,https://www.google.com/maps/search/?api=1&query=G%E1%BB%8Fi%20B%C3%B2%20Ori%20-%20Ngon%20Nh%E1%BB%A9c%20N%C3%A1ch&query_place_id=ChIJ2yQGN9YvdTER95NAF0Nxwqk
347,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20canh%20cua%20b%C3%A0%20gi%C3%A0-ch%E1%BB%A3%20b%E1%BA%BFn%20th%C3%A0nh&query_place_id=ChIJwSiIMAAvdTER8Fwz-Aqq8yg
348,https://www.google.com/maps/search/?api=1&query=SPICY%20BOX%20SAIGON%20CENTRE&query_place_id=ChIJU5-4wrsvdTERNksRnL7mwWY
349,https://www.google.com/maps/search/?api=1&query=Bao%20%C4%82n&query_place_id=ChIJr6RNPCcvdTER62d84vnqAv4
350,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20%C3%94ng%20B%C3%ACnh&query_place_id=ChIJwfDDOgAvdTERRIw6jPySQWM
351,https://www.google.com/maps/search/?api=1&query=Hilton%20Saigon%20Executive%20Lounge&query_place_id=ChIJc3j7UwAvdTERUkbvb8lEmVg
352,https://www.google.com/maps/search/?api=1&query=Perfume%20Dance&query_place_id=ChIJj6EVWdgvdTERTjX7cnpkeRc
353,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C3%B4%20Ho%C3%A0n&query_place_id=ChIJNY9IQ5ovdTERuMQDpQLLl7M
354,https://www.google.com/maps/search/?api=1&query=H%E1%BA%BBm%20G%C3%A9ms&query_place_id=ChIJo-e_mkYvdTERGnuXtsLk7qE
355,https://www.google.com/maps/search/?api=1&query=Aumy%20Wine%20Cellar&query_place_id=ChIJ21VIP0EvdTERbrDbdFtWLtg
356,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C6%A1m%20ph%E1%BB%9F%2024&query_place_id=ChIJ-ypxQmcvdTERknSj8nQskF8
357,https://www.google.com/maps/search/?api=1&query=Anh%20Qu%C3%A1n&query_place_id=ChIJwz2tAwAvdTEROPVhbho6T-c
358,https://www.google.com/maps/search/?api=1&query=Saigon%20corner&query_place_id=ChIJAYOknEYvdTER1vZNMdAr8o0
359,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20hongkong%20kowloon%20hot%20pot&query_place_id=ChIJRcYVS2cvdTERqSgfzfoC6Vg
360,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20X%C3%A9o&query_place_id=ChIJp110QUEvdTERFzH38rivg-0
361,https://www.google.com/maps/search/?api=1&query=S%C6%B0%E1%BB%9Dn%20X%C3%A0o%20Chua%20Ng%E1%BB%8Dt%20Ngon&query_place_id=ChIJIfte4A8vdTER23c6mm9dhl0
362,https://www.google.com/maps/search/?api=1&query=Cua%20bi%E1%BB%83n%20c%C3%A0%20mau&query_place_id=ChIJ04DQxc8vdTERi1goapRPhSI
363,https://www.google.com/maps/search/?api=1&query=Halloween%20Chicken%20B%C3%B9i%20Vi%E1%BB%87n&query_place_id=ChIJ4yIfYAAvdTERLRob8Au5lKw
364,https://www.google.com/maps/search/?api=1&query=In%20Oriental%20Heritage&query_place_id=ChIJPY9kQ0cvdTERBOIEgIkzJ8U
365,https://www.google.com/maps/search/?api=1&query=Indochina%20Heritage%20Travel%20Group&query_place_id=ChIJm1-liAAvdTEROBYZ40ktw5o
366,https://www.google.com/maps/search/?api=1&query=Saigon%20Heritage%20Spa%20%26%20Massage%20club&query_place_id=ChIJVaJNFEYvdTERt6VbcG34Yfc
367,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20ty%20c%E1%BB%95%20ph%E1%BA%A7n%20Bao%20B%C3%AC%20D%C6%B0%E1%BB%A3c&query_place_id=ChIJaemWuK8rdTERg4ZuFvHVsPo
368,https://www.google.com/maps/search/?api=1&query=AM%20GROUP%20HCM&query_place_id=ChIJb1EU0aYvdTERoUDQUhxUoIA
369,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20ty%20TNHH%20NKB&query_place_id=ChIJccxzT_gvdTERwl5yBdQfks0
370,https://www.google.com/maps/search/?api=1&query=LyCo%20-%20Linen%20and%20Cotton%20-%20Natural%20Fiber%20Clothing-%20%C4%90%E1%BB%93%20Linen&query_place_id=ChIJIaEU7egvdTERfAxGdDFzez0
371,https://www.google.com/maps/search/?api=1&query=Ng%E1%BB%8Dc%20Y%E1%BA%BFn&query_place_id=ChIJo64JxRcvdTERhc9LC-SIo5k
372,https://www.google.com/maps/search/?api=1&query=Tr%E1%BA%A1m%20Xanh%20-%20GreenUp%20Living&query_place_id=ChIJLykLpNUvdTERdWk9N7_NcQI
373,https://www.google.com/maps/search/?api=1&query=Natural%20Queen_D%E1%BB%8Bch%20V%E1%BB%A5%20Ch%C4%83m%20S%C3%B3c%20M%E1%BA%B9%20V%C3%A0%20B%C3%A9%20B%E1%BB%87nh%20Vi%E1%BB%87n%20T%E1%BB%AB%20D%C5%A9&query_place_id=ChIJ5dxDgD0vdTERr3c2BCwA6c0
374,https://www.google.com/maps/search/?api=1&query=KGC%20Jung%20Kwan%20Jang%20-%20Korean%20Red%20Ginseng&query_place_id=ChIJS46-vnovdTERtIqQzIB-MMk
375,https://www.google.com/maps/search/?api=1&query=NOB%20Natural%20wine%20bar&query_place_id=ChIJrcjrLBwvdTERjhvhqxFRik4
376,https://www.google.com/maps/search/?api=1&query=Natural%20Spa&query_place_id=ChIJvUn8lWQvdTER96uK39rCcDg
377,https://www.google.com/maps/search/?api=1&query=H%E1%BA%A0C%20Natural%20Beauty%20Care%20(L%C3%BD%20T%E1%BB%B1%20Tr%E1%BB%8Dng)&query_place_id=ChIJ85cLtRMvdTERYlDWJ7Eo0qg
378,https://www.google.com/maps/search/?api=1&query=Natural%20Cafe%20(Tuxo)&query_place_id=ChIJO1Woxz0vdTERb_x3hUos-_o
379,https://www.google.com/maps/search/?api=1&query=H%E1%BA%A0C%20-%20Natural%20Beauty%20Care%20(C%E1%BB%91ng%20Qu%E1%BB%B3nh)&query_place_id=ChIJaUBIT04vdTERLhkK1-ywHU8
380,https://www.google.com/maps/search/?api=1&query=Pallet%20Nh%E1%BB%B1a%20HCM%20-%20V%C4%83n%20Ph%C3%B2ng%20B%C3%ACnh%20Ch%C3%A1nh&query_place_id=ChIJh52pv58vdTERmSHSH4rBrUw
381,https://www.google.com/maps/search/?api=1&query=Garment%20Showroom%20Springtex%20Vi%E1%BB%87t%20Nam%20New%20World%20Saigon&query_place_id=ChIJr2WtDgAvdTERtUpEdWNJzXM
382,https://www.google.com/maps/search/?api=1&query=STD%26D&query_place_id=ChIJ9QK4nDwvdTERF8OLdPdXcUU
383,https://www.google.com/maps/search/?api=1&query=Daniel%20Machine%20-%20Downtown%20Office&query_place_id=ChIJyWhiHBIvdTERQDf-gxHjrhQ
384,https://www.google.com/maps/search/?api=1&query=C%C3%94NG%20TY%20TNHH%20SANKYO%20VI%E1%BB%86T%20NAM&query_place_id=ChIJWXfgGfovdTERBR3mgSjDNTg
385,https://www.google.com/maps/search/?api=1&query=Ch%C3%B9a%20An%20L%E1%BA%A1c&query_place_id=ChIJgeWudj8vdTER8olF8MvuN-s
386,https://www.google.com/maps/search/?api=1&query=Motorbike%20for%20rent%20Mrs.%20Chinh&query_place_id=ChIJvUW5Wg0vdTERlsXLDMOL47s
387,https://www.google.com/maps/search/?api=1&query=The%20Sun%20Travel%20Services%20and%20rental%20scooter&query_place_id=ChIJL9e_FZcvdTERxiRIE97zw4I
388,https://www.google.com/maps/search/?api=1&query=Let's%20B%20-%20Nguyen%20Trai&query_place_id=ChIJ21IDItwvdTERQ_rWDiQoWwc
389,https://www.google.com/maps/search/?api=1&query=H%E1%BA%A0C%20-%20Natural%20Beauty%20Care&query_place_id=ChIJYRERSIsvdTERdpAn0Nw7zw4
390,https://www.google.com/maps/search/?api=1&query=Saigon%20Minsk%20Motorbike%20Rentals-thu%C3%AA%20xe%20m%C3%A1y&query_place_id=ChIJRdclHD4vdTERsUouOF72Wv0
391,https://www.google.com/maps/search/?api=1&query=TH%C3%81NH%20%C4%90%C6%AF%E1%BB%9CNG%20GI%C3%81O%20X%E1%BB%A8%20CH%E1%BB%A2%20%C4%90%C5%A8I&query_place_id=ChIJE5Q5QAAvdTEREfV_OuZE-X4
